"Topic","Sentiment","TweetId","TweetDate","TweetText"
"b'microsoft'","b'positive'","b'126709513947594753'","b'Wed Oct 19 17:21:16 +0000 2011'","b'We have had a great time at #TechEdAfrica thanks to all the sponsors, delegates, #Microsoft and #mimecastsa.'"
"b'microsoft'","b'positive'","b'126705831126384640'","b'Wed Oct 19 17:06:38 +0000 2011'","b'Validated that #Microsoft #iSCSI target in Win Server 8 works fine with #VMware #vSphere5 / ESXi5, no errors - more: http://t.co/6qnLWFt7'"
"b'microsoft'","b'positive'","b'126695555685560320'","b'Wed Oct 19 16:25:49 +0000 2011'","b'wow - #Microsoft tech turns your body into a touchscreen http://t.co/5hVBC5Bm via @PSFK'"
"b'microsoft'","b'positive'","b'126693834846515200'","b'Wed Oct 19 16:18:58 +0000 2011'","b'Love the #Microsoft campus!  Love the feeling of the mixer building.  Thanks #vslive bringing the conference here!'"
"b'microsoft'","b'positive'","b'126692533869871106'","b'Wed Oct 19 16:13:48 +0000 2011'","b'#microsoft #research shows #Holodesk. Awesome!!! The holodeck is one step closer! bit.ly/pCMJON #kinect /via @dvroegop'"
"b'microsoft'","b'positive'","b'126689578886246400'","b'Wed Oct 19 16:02:04 +0000 2011'","b'#Microsoft Research shows #Holodesk - looks like science fiction, but is science fact http://t.co/vv6ltkYp'"
"b'microsoft'","b'positive'","b'126689007512993792'","b'Wed Oct 19 15:59:47 +0000 2011'","b'Zune Music arrives in Canada! http://t.co/CJJ12v4I #microsoft #music #news'"
"b'microsoft'","b'positive'","b'126688284343672832'","b'Wed Oct 19 15:56:55 +0000 2011'","b'#Kinect Makes Learning Playful with Help from #SesameStreet and #NationalGeographic #education #microsoft http://t.co/E5uhka8F'"
"b'microsoft'","b'positive'","b'126685198531297281'","b'Wed Oct 19 15:44:39 +0000 2011'","b'H\xc3\xa5per #microsoft lager ny releasepartyguide for #mango. #greatsuccess'"
"b'microsoft'","b'positive'","b'126677986522054657'","b'Wed Oct 19 15:16:00 +0000 2011'","b'Hey parents! Did you know about the free tools from #Microsoft that help keep your kids safe online? Live Family Safety http://t.co/muuWbGPn'"
"b'microsoft'","b'positive'","b'126669652469350401'","b'Wed Oct 19 14:42:53 +0000 2011'","b'#Microsoft @ ISB... watching the new windows 8 in action...pretty impressive! Finally a contender to mac os.. Interesting battle in store'"
"b'microsoft'","b'positive'","b'126668529046007808'","b'Wed Oct 19 14:38:25 +0000 2011'","b'#Microsoft tries to combine the #Xbox #WindowsPhone and #PC and all of them will share the same neat looking interface. http://t.co/J332zfpO'"
"b'microsoft'","b'positive'","b'126665091381854208'","b'Wed Oct 19 14:24:45 +0000 2011'","b'Check out the new #Microsoft #faculty fellows here: http://t.co/GCicPEX4 poised to change the world!'"
"b'microsoft'","b'positive'","b'126663720075141121'","b'Wed Oct 19 14:19:18 +0000 2011'","b'I became a #Citizenship #Member at @Microsoft ...Thanks #GOD :) #MSPEgypt #Microsoft'"
"b'microsoft'","b'positive'","b'126659125751971840'","b'Wed Oct 19 14:01:03 +0000 2011'","b'Blog Post: Cool Tool : Microsoft Mouse Without Borders. http://t.co/uM860jFh #Tools #Utilities #microsoft'"
"b'microsoft'","b'positive'","b'126658961263951873'","b'Wed Oct 19 14:00:24 +0000 2011'","b'Forget Siri, there is still no beating speech commands on @windowsphone: http://t.co/19GAjSGi #wp7 #mango #tellme #microsoft #siri'"
"b'microsoft'","b'positive'","b'126658937155108866'","b'Wed Oct 19 14:00:18 +0000 2011'","b'#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/xtZMPSMT #enterprise'"
"b'microsoft'","b'positive'","b'126658528965439488'","b'Wed Oct 19 13:58:41 +0000 2011'","b'@RAD_Software Yes good points about #ERP but unfair assessment in saying ""#SAGE, #SAP and #Microsoft Dynamics, are not delivering""'"
"b'microsoft'","b'positive'","b'126650473322262529'","b'Wed Oct 19 13:26:40 +0000 2011'","b'Good dev opportunities at #Microsoft UX Tour, Helsinki Finland http://t.co/hCKJXz4K'"
"b'microsoft'","b'positive'","b'126638821948403712'","b'Wed Oct 19 12:40:22 +0000 2011'","b'@edbott you have sugar-coated the FSF secure boot reaction. This is blatant anti-#Microsoft propaganda.'"
"b'microsoft'","b'positive'","b'126637126010929152'","b'Wed Oct 19 12:33:38 +0000 2011'","b'V. impressed w/ Image Composite Editor from @MSFTresearch for creating panoramas from individual images. http://t.co/SO7W7spn Tx #Microsoft!'"
"b'microsoft'","b'positive'","b'126611718376919041'","b'Wed Oct 19 10:52:40 +0000 2011'","b""RT @asherCFO: #Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that do ..."""
"b'microsoft'","b'positive'","b'126610651916410881'","b'Wed Oct 19 10:48:26 +0000 2011'","b""#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that dosent happen!"""
"b'microsoft'","b'positive'","b'126608712407322624'","b'Wed Oct 19 10:40:43 +0000 2011'","b'#Microsoft presents #Omnitouch - http://t.co/ui0aD1FJ - Very impressive and futuristic technology!'"
"b'microsoft'","b'positive'","b'126605340270788608'","b'Wed Oct 19 10:27:19 +0000 2011'","b'Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing, #Microsoft \xe2\x80\x99s investments paying off'"
"b'microsoft'","b'positive'","b'126603756971360256'","b'Wed Oct 19 10:21:02 +0000 2011'","b'RT @bestpantsTen: http://t.co/P4m8xvaz #iPads less desired than #Windows tablets, says study #Apple #Microsoft #MS'"
"b'microsoft'","b'positive'","b'126599751402668032'","b'Wed Oct 19 10:05:07 +0000 2011'","b'RT @DariuszPorowski: RT Me too! @rem8: On my way home from 1st day of #MTS11. Had great time with @alead @DariuszPorowski and others #mv ...'"
"b'microsoft'","b'positive'","b'126596256138137600'","b'Wed Oct 19 09:51:14 +0000 2011'","b'#mango shows #microsoft still has the taste for smartphone success http://t.co/mAOQaplH'"
"b'microsoft'","b'positive'","b'126583935139454976'","b'Wed Oct 19 09:02:17 +0000 2011'","b'#Microsoft details Search improvements in #Windows 8 Start Screen http://t.co/f6AztiaD'"
"b'microsoft'","b'positive'","b'126581165636333568'","b'Wed Oct 19 08:51:18 +0000 2011'","b'one more picture of the services provided in the #cloud. I am in love with #Microsoft http://t.co/Q0QLeokZ'"
"b'microsoft'","b'positive'","b'126579574921371648'","b'Wed Oct 19 08:44:57 +0000 2011'","b'Windows Runtime and .NET: Better Together http://t.co/z7BBJ1xU #dotnet #dev #WinRT #microsoft'"
"b'microsoft'","b'positive'","b'126578340902617088'","b'Wed Oct 19 08:40:02 +0000 2011'","b'Nice talk by @renatmin #KenyaOpenDoor #microsoft #community'"
"b'microsoft'","b'positive'","b'126570919513686018'","b'Wed Oct 19 08:10:33 +0000 2011'","b'OMG :) :) #Microsoft #Sharepoint is actually working!  Thanks to my excellent colleague William'"
"b'microsoft'","b'positive'","b'126559269603647488'","b'Wed Oct 19 07:24:15 +0000 2011'","b'#windowsphone #wp7 #Microsoft really @google ? http://t.co/vI0htJRr  #icecreamsandwichfail innovation by imitation sad sad'"
"b'microsoft'","b'positive'","b'126555956975910912'","b'Wed Oct 19 07:11:06 +0000 2011'","b'The more i use Office 2010 the more i fall in love it with. #honest #genius #microsoft'"
"b'microsoft'","b'positive'","b'126553559847288832'","b'Wed Oct 19 07:01:34 +0000 2011'","b'@guardiantech I love the ""And now it is looking to China:"" Apple funds sweatshops there while Gates funds a foundation #apple #microsoft'"
"b'microsoft'","b'positive'","b'126552645497405440'","b'Wed Oct 19 06:57:56 +0000 2011'","b'That was a good one(commercial). #microsoft'"
"b'microsoft'","b'positive'","b'126532025552347136'","b'Wed Oct 19 05:36:00 +0000 2011'","b'Welcome Skype to the #Microsoft family. We can do amazing things together. http://t.co/YKCHtu8h #welcomeskype'"
"b'microsoft'","b'positive'","b'126529895923843072'","b'Wed Oct 19 05:27:32 +0000 2011'","b'&lt;3 u #microsoft!!!'"
"b'microsoft'","b'positive'","b'126492789939765248'","b'Wed Oct 19 03:00:05 +0000 2011'","b'Wow #android #ics, lots of uh uh uh uh talk going on... forsure not a #microsoft #mango launch were people have public speaking skills'"
"b'microsoft'","b'positive'","b'126479912407273472'","b'Wed Oct 19 02:08:55 +0000 2011'","b""Jus updated my computer to Windows 7 .....I'm on thanks to #microsoft"""
"b'microsoft'","b'negative'","b'126802977813037057'","b'Wed Oct 19 23:32:40 +0000 2011'","b'ICS #android is going to kill both Mango #wmp #microsoft and #rimm.  it already killed webOS and Nokia OS...'"
"b'microsoft'","b'negative'","b'126795554079510528'","b'Wed Oct 19 23:03:10 +0000 2011'","b""Only people with names beginning with 'A' are getting mail this week (a la #Microsoft)"""
"b'microsoft'","b'negative'","b'126793207613894659'","b'Wed Oct 19 22:53:51 +0000 2011'","b'#Microsoft #Outlook #2011 for #Mac #sucks\xe2\x80\xa6 #hate'"
"b'microsoft'","b'negative'","b'126790861831938048'","b'Wed Oct 19 22:44:31 +0000 2011'","b'#Microsoft freezes some #Xbox accounts after hack reports - http://t.co/w051BfS0  via @CanadaIT'"
"b'microsoft'","b'negative'","b'126789739180326913'","b'Wed Oct 19 22:40:04 +0000 2011'","b'#Update #Microsoft MS11-078 - Critical : Vulnerability in .NET Framework and Microsoft Silverlight Could Allow R... http://t.co/izO0WUNt'"
"b'microsoft'","b'negative'","b'126788223409197058'","b'Wed Oct 19 22:34:02 +0000 2011'","b'#Microsoft #Windows Media Centre GUI #Fail #MajorFail'"
"b'microsoft'","b'negative'","b'126786271921184768'","b'Wed Oct 19 22:26:17 +0000 2011'","b'How #Apple eclipsed #Microsoft. http://t.co/WU9bFI1h'"
"b'microsoft'","b'negative'","b'126771575772020736'","b'Wed Oct 19 21:27:53 +0000 2011'","b'#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/YZhCdgFP'"
"b'microsoft'","b'negative'","b'126771575654596608'","b'Wed Oct 19 21:27:53 +0000 2011'","b'#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/rzucFejc'"
"b'microsoft'","b'negative'","b'126763744557662209'","b'Wed Oct 19 20:56:46 +0000 2011'","b'#Nokia workers ask, is chief executive a #Microsoft mole? http://t.co/lWJP9GiU'"
"b'microsoft'","b'negative'","b'126763108080427009'","b'Wed Oct 19 20:54:14 +0000 2011'","b'RT @idtheftprotect: #Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/M ...'"
"b'microsoft'","b'negative'","b'126761988608098304'","b'Wed Oct 19 20:49:47 +0000 2011'","b'I gave a try to Windows 8 Dev. Preview and it was good but the UI is way too messy right now, waiting for the Beta #microsoft #windows8'"
"b'microsoft'","b'negative'","b'126759080860725248'","b'Wed Oct 19 20:38:14 +0000 2011'","b'Six PowerPoint Nightmares (and How to Fix Them) http://t.co/JsQ96NuQ #powerpoint #microsoft #presentations'"
"b'microsoft'","b'negative'","b'126758070176059392'","b'Wed Oct 19 20:34:13 +0000 2011'","b'How #Apple eclipsed #Microsoft http://t.co/1fH0dFGj from @guardian'"
"b'microsoft'","b'negative'","b'126754753697943552'","b'Wed Oct 19 20:21:02 +0000 2011'","b'Great time to be a family? #Microsoft #advertising enrages me. Again. http://t.co/pYT7vKRP'"
"b'microsoft'","b'negative'","b'126753683630333952'","b'Wed Oct 19 20:16:47 +0000 2011'","b""With #Windows 8, #Microsoft can't forget past antitrust issues http://t.co/z4jWLQVu"""
"b'microsoft'","b'negative'","b'126750481069510656'","b'Wed Oct 19 20:04:04 +0000 2011'","b'#Microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem ""acceptable""'"
"b'microsoft'","b'negative'","b'126748091083788288'","b'Wed Oct 19 19:54:34 +0000 2011'","b""RT @InformationWeek: Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discu..."""
"b'microsoft'","b'negative'","b'126747859960856576'","b'Wed Oct 19 19:53:39 +0000 2011'","b'When #Microsoft broke the law it played ""victim"". Now it engages in racketeering, calls victims ""outlaws"" (""respect our IP"").'"
"b'microsoft'","b'negative'","b'126747247563112448'","b'Wed Oct 19 19:51:13 +0000 2011'","b""I would be a lot happier if #Microsoft Word didn't freeze every 5 minutes."""
"b'microsoft'","b'negative'","b'126746946093330434'","b'Wed Oct 19 19:50:01 +0000 2011'","b'@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ;) .. but sorry I HATE WINDOWS PHONES :P'"
"b'microsoft'","b'negative'","b'126744132763910144'","b'Wed Oct 19 19:38:50 +0000 2011'","b""Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/Mn39R2vc"""
"b'microsoft'","b'negative'","b'126744130784198656'","b'Wed Oct 19 19:38:50 +0000 2011'","b""Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/2iJK0VB3"""
"b'microsoft'","b'negative'","b'126744129135845377'","b'Wed Oct 19 19:38:49 +0000 2011'","b""Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/DFFkvnSJ"""
"b'microsoft'","b'negative'","b'126743725677346816'","b'Wed Oct 19 19:37:13 +0000 2011'","b""#WindowsPhone7 would get a lot more blog and review love if #Microsoft provided a tool to grab screenshots. It's nearly impossible #wpt"""
"b'microsoft'","b'negative'","b'126740373883191296'","b'Wed Oct 19 19:23:54 +0000 2011'","b'RT @Saptha: When u dine with a customer u shoukd never explain abt solutions unless he ask , M$ never lean the concept #microsoft #fail'"
"b'microsoft'","b'negative'","b'126738867087884288'","b'Wed Oct 19 19:17:55 +0000 2011'","b'I hate #Microsoft PowerPoint!'"
"b'microsoft'","b'negative'","b'126730748882460672'","b'Wed Oct 19 18:45:39 +0000 2011'","b'Is #Microsoft just another evil corporation? Beware when it comes to buying a #Windows8 PC http://t.co/QbgXXJMm'"
"b'microsoft'","b'negative'","b'126730580934135809'","b'Wed Oct 19 18:44:59 +0000 2011'","b'#skype is now part of stupid #microsoft it seems'"
"b'microsoft'","b'negative'","b'126730265551843329'","b'Wed Oct 19 18:43:44 +0000 2011'","b'#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http://t.co/Xli2bR42'"
"b'microsoft'","b'negative'","b'126727758108823553'","b'Wed Oct 19 18:33:46 +0000 2011'","b'Apple + Microsoft...The Difference: How #Apple Eclipsed #Microsoft @PSFK: http://t.co/Rmi8oSMi #brand #brands #marketing #innovation'"
"b'microsoft'","b'negative'","b'126726458776358913'","b'Wed Oct 19 18:28:36 +0000 2011'","b'RT @amarsanghera The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing, opinions\xe2\x80\xa6'"
"b'microsoft'","b'negative'","b'126724991495569408'","b'Wed Oct 19 18:22:47 +0000 2011'","b'If #Apple came out with gaming console (ala Xbox 360) that blew the current players out of water, #Microsoft and #Sony would be in trouble'"
"b'microsoft'","b'negative'","b'126722961381134336'","b'Wed Oct 19 18:14:43 +0000 2011'","b'The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing, opinions? http://t.co/BlhHGOpo'"
"b'microsoft'","b'negative'","b'126722095743893504'","b'Wed Oct 19 18:11:16 +0000 2011'","b""If #Microsoft had more interoperability between their products (Xbox 360, Windows 7, Windows Phone 7, Zune) I'd be a Windows Phone user."""
"b'microsoft'","b'negative'","b'126719328035942400'","b'Wed Oct 19 18:00:16 +0000 2011'","b'Is #Nokia chief executive a #Microsoft mole? http://t.co/jkOTcrMb\nStephen Elop accused of destroying Nokia so Microsoft can buy it cheap.'"
"b'microsoft'","b'negative'","b'126714471543619584'","b'Wed Oct 19 17:40:58 +0000 2011'","b'When u dine with a customer u shoukd never explain abt solutions unless he ask , M$ never lean the concept #microsoft #fail'"
"b'microsoft'","b'negative'","b'126712110095925250'","b'Wed Oct 19 17:31:35 +0000 2011'","b'Distrust and angst amongst #Nokia employees against #Selop #Microsoft fixation. http://t.co/jkOTcrMb'"
"b'microsoft'","b'negative'","b'126705293055889408'","b'Wed Oct 19 17:04:30 +0000 2011'","b'I am quickly falling in love with #Apple #iCloud. Finally a web-based solution to wave my old #Microsoft Outlook bye-bye'"
"b'microsoft'","b'negative'","b'126704033779023872'","b'Wed Oct 19 16:59:30 +0000 2011'","b'""Yeh behatreen samay hay parivar honeka"" says the #microsoft #ad in hindi. Preaching family values to indians? Get a local ad agency guys'"
"b'microsoft'","b'negative'","b'126700315507572736'","b'Wed Oct 19 16:44:43 +0000 2011'","b""#BOFH excuse #447: According to #Microsoft, it's by design | #IFollowBack #Instantly"""
"b'microsoft'","b'negative'","b'126700014385897472'","b'Wed Oct 19 16:43:32 +0000 2011'","b""I sware to go, #windows and #microsoft will be the death of me...I don't know why I keep giving windows (cont) http://t.co/3rkOchzr"""
"b'microsoft'","b'negative'","b'126692062757269505'","b'Wed Oct 19 16:11:56 +0000 2011'","b""RT @EA_Jorge: I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsof ..."""
"b'microsoft'","b'negative'","b'126691815394000896'","b'Wed Oct 19 16:10:57 +0000 2011'","b'Thanks again #microsoft for wasting more of my time. Apple&gt;windows http://t.co/GNy9G07B'"
"b'microsoft'","b'negative'","b'126690175656001538'","b'Wed Oct 19 16:04:26 +0000 2011'","b'Dear #Microsoft, I should only have to hit the Windows update button *once* when manually running updates, not 4 or 5 times. #sysadmin'"
"b'microsoft'","b'negative'","b'126689051960033280'","b'Wed Oct 19 15:59:58 +0000 2011'","b'Totally unproductive day with no access to #Microsoft Excel or Word, aaargh! Will be working late tonight after hubby fixes. #fingerscrossed'"
"b'microsoft'","b'negative'","b'126682137972834305'","b'Wed Oct 19 15:32:29 +0000 2011'","b""I don't understand y @Google mail can work seamlessly in all browsers in all platforms and #Microsoft Exchg sucks n says you need IE6."""
"b'microsoft'","b'negative'","b'126681641388216320'","b'Wed Oct 19 15:30:31 +0000 2011'","b'#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3'"
"b'microsoft'","b'negative'","b'126681389570596865'","b'Wed Oct 19 15:29:31 +0000 2011'","b""@nicholi57 @yuvalz @MobileBurn lets's wait and see if it interests ppl, #MeeGo does... No one likes #Microsoft, we are just forced fed WPs"""
"b'microsoft'","b'negative'","b'126680630087008257'","b'Wed Oct 19 15:26:30 +0000 2011'","b""I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsoft #Xbox #Fail"""
"b'microsoft'","b'negative'","b'126679134817624066'","b'Wed Oct 19 15:20:33 +0000 2011'","b'Interesting read - How #Apple eclipsed #Microsoft http://t.co/hFWpbMY6 via @guardian (cc: @elcheicon)'"
"b'microsoft'","b'negative'","b'126677032837971968'","b'Wed Oct 19 15:12:12 +0000 2011'","b""So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone."""
"b'microsoft'","b'negative'","b'126675041353076738'","b'Wed Oct 19 15:04:18 +0000 2011'","b'#microsoft update is so slow  :(( http://t.co/37IGhGic'"
"b'microsoft'","b'negative'","b'126671856404144128'","b'Wed Oct 19 14:51:38 +0000 2011'","b'Fixing a pc that thinks it is 1601. I thought #Microsoft had the Y1.6K issue fixed already. #Techsupport'"
"b'microsoft'","b'negative'","b'126668133405696000'","b'Wed Oct 19 14:36:51 +0000 2011'","b'http://t.co/PUJYV9c0 With friends like #Billgates and #steveballmet at #microsoft, who needs enemies ;-)'"
